	timestamp	date	activity
19682	2004-10-12 01:32:00	2004-10-12	121
19683	2004-10-12 01:33:00	2004-10-12	0
19684	2004-10-12 01:34:00	2004-10-12	0
19685	2004-10-12 01:35:00	2004-10-12	0
19686	2004-10-12 01:36:00	2004-10-12	0
19687	2004-10-12 01:37:00	2004-10-12	0
19688	2004-10-12 01:38:00	2004-10-12	0
19689	2004-10-12 01:39:00	2004-10-12	0
19690	2004-10-12 01:40:00	2004-10-12	0
19691	2004-10-12 01:41:00	2004-10-12	0
19692	2004-10-12 01:42:00	2004-10-12	0
19693	2004-10-12 01:43:00	2004-10-12	0
19694	2004-10-12 01:44:00	2004-10-12	0
19695	2004-10-12 01:45:00	2004-10-12	0
19696	2004-10-12 01:46:00	2004-10-12	0
19697	2004-10-12 01:47:00	2004-10-12	0
19698	2004-10-12 01:48:00	2004-10-12	0
19699	2004-10-12 01:49:00	2004-10-12	0
19700	2004-10-12 01:50:00	2004-10-12	0
19701	2004-10-12 01:51:00	2004-10-12	0
19702	2004-10-12 01:52:00	2004-10-12	0
19703	2004-10-12 01:53:00	2004-10-12	0
19704	2004-10-12 01:54:00	2004-10-12	0
19705	2004-10-12 01:55:00	2004-10-12	0
19706	2004-10-12 01:56:00	2004-10-12	0
19707	2004-10-12 01:57:00	2004-10-12	0
19708	2004-10-12 01:58:00	2004-10-12	0
19709	2004-10-12 01:59:00	2004-10-12	0
19710	2004-10-12 02:00:00	2004-10-12	0
19711	2004-10-12 02:01:00	2004-10-12	0
19712	2004-10-12 02:02:00	2004-10-12	0
19713	2004-10-12 02:03:00	2004-10-12	0
19714	2004-10-12 02:04:00	2004-10-12	0
19715	2004-10-12 02:05:00	2004-10-12	0
19716	2004-10-12 02:06:00	2004-10-12	0
19717	2004-10-12 02:07:00	2004-10-12	0
19718	2004-10-12 02:08:00	2004-10-12	0
19719	2004-10-12 02:09:00	2004-10-12	0
19720	2004-10-12 02:10:00	2004-10-12	0
19721	2004-10-12 02:11:00	2004-10-12	0
19722	2004-10-12 02:12:00	2004-10-12	0
19723	2004-10-12 02:13:00	2004-10-12	0
19724	2004-10-12 02:14:00	2004-10-12	0
19725	2004-10-12 02:15:00	2004-10-12	0
19726	2004-10-12 02:16:00	2004-10-12	0
19727	2004-10-12 02:17:00	2004-10-12	0
19728	2004-10-12 02:18:00	2004-10-12	0
19729	2004-10-12 02:19:00	2004-10-12	0
19730	2004-10-12 02:20:00	2004-10-12	0
19731	2004-10-12 02:21:00	2004-10-12	0
19732	2004-10-12 02:22:00	2004-10-12	0
19733	2004-10-12 02:23:00	2004-10-12	0
19734	2004-10-12 02:24:00	2004-10-12	0
19735	2004-10-12 02:25:00	2004-10-12	3
19736	2004-10-12 02:26:00	2004-10-12	0
19737	2004-10-12 02:27:00	2004-10-12	0
19738	2004-10-12 02:28:00	2004-10-12	13
19739	2004-10-12 02:29:00	2004-10-12	0
19740	2004-10-12 02:30:00	2004-10-12	0
19741	2004-10-12 02:31:00	2004-10-12	0
19742	2004-10-12 02:32:00	2004-10-12	116
19743	2004-10-12 02:33:00	2004-10-12	3
19744	2004-10-12 02:34:00	2004-10-12	0
19745	2004-10-12 02:35:00	2004-10-12	0
19746	2004-10-12 02:36:00	2004-10-12	0
19747	2004-10-12 02:37:00	2004-10-12	0
19748	2004-10-12 02:38:00	2004-10-12	0
19749	2004-10-12 02:39:00	2004-10-12	0
19750	2004-10-12 02:40:00	2004-10-12	0
19751	2004-10-12 02:41:00	2004-10-12	0
19752	2004-10-12 02:42:00	2004-10-12	0
19753	2004-10-12 02:43:00	2004-10-12	0
19754	2004-10-12 02:44:00	2004-10-12	0
19755	2004-10-12 02:45:00	2004-10-12	0
19756	2004-10-12 02:46:00	2004-10-12	0
19757	2004-10-12 02:47:00	2004-10-12	0
19758	2004-10-12 02:48:00	2004-10-12	0
19759	2004-10-12 02:49:00	2004-10-12	0
19760	2004-10-12 02:50:00	2004-10-12	0
19761	2004-10-12 02:51:00	2004-10-12	0
19762	2004-10-12 02:52:00	2004-10-12	0
19763	2004-10-12 02:53:00	2004-10-12	131
19764	2004-10-12 02:54:00	2004-10-12	0
19765	2004-10-12 02:55:00	2004-10-12	0
19766	2004-10-12 02:56:00	2004-10-12	0
19767	2004-10-12 02:57:00	2004-10-12	0
19768	2004-10-12 02:58:00	2004-10-12	0
19769	2004-10-12 02:59:00	2004-10-12	0
19770	2004-10-12 03:00:00	2004-10-12	0
19771	2004-10-12 03:01:00	2004-10-12	0
19772	2004-10-12 03:02:00	2004-10-12	0
19773	2004-10-12 03:03:00	2004-10-12	0
19774	2004-10-12 03:04:00	2004-10-12	0
19775	2004-10-12 03:05:00	2004-10-12	0
19776	2004-10-12 03:06:00	2004-10-12	0
19777	2004-10-12 03:07:00	2004-10-12	0
19778	2004-10-12 03:08:00	2004-10-12	0
19779	2004-10-12 03:09:00	2004-10-12	0
19780	2004-10-12 03:10:00	2004-10-12	0
19781	2004-10-12 03:11:00	2004-10-12	0
19782	2004-10-12 03:12:00	2004-10-12	0
19783	2004-10-12 03:13:00	2004-10-12	0
19784	2004-10-12 03:14:00	2004-10-12	0
19785	2004-10-12 03:15:00	2004-10-12	0
19786	2004-10-12 03:16:00	2004-10-12	0
19787	2004-10-12 03:17:00	2004-10-12	0
19788	2004-10-12 03:18:00	2004-10-12	0
19789	2004-10-12 03:19:00	2004-10-12	0
19790	2004-10-12 03:20:00	2004-10-12	0
19791	2004-10-12 03:21:00	2004-10-12	0
19792	2004-10-12 03:22:00	2004-10-12	0
19793	2004-10-12 03:23:00	2004-10-12	0
19794	2004-10-12 03:24:00	2004-10-12	0
19795	2004-10-12 03:25:00	2004-10-12	0
19796	2004-10-12 03:26:00	2004-10-12	0
19797	2004-10-12 03:27:00	2004-10-12	43
19798	2004-10-12 03:28:00	2004-10-12	0
19799	2004-10-12 03:29:00	2004-10-12	0
19800	2004-10-12 03:30:00	2004-10-12	0
19801	2004-10-12 03:31:00	2004-10-12	0
19802	2004-10-12 03:32:00	2004-10-12	0
19803	2004-10-12 03:33:00	2004-10-12	0
19804	2004-10-12 03:34:00	2004-10-12	0
19805	2004-10-12 03:35:00	2004-10-12	0
19806	2004-10-12 03:36:00	2004-10-12	0
19807	2004-10-12 03:37:00	2004-10-12	0
19808	2004-10-12 03:38:00	2004-10-12	0
19809	2004-10-12 03:39:00	2004-10-12	0
19810	2004-10-12 03:40:00	2004-10-12	33
19811	2004-10-12 03:41:00	2004-10-12	0
19812	2004-10-12 03:42:00	2004-10-12	0
19813	2004-10-12 03:43:00	2004-10-12	0
19814	2004-10-12 03:44:00	2004-10-12	23
19815	2004-10-12 03:45:00	2004-10-12	0
19816	2004-10-12 03:46:00	2004-10-12	0
19817	2004-10-12 03:47:00	2004-10-12	0
19818	2004-10-12 03:48:00	2004-10-12	0
19819	2004-10-12 03:49:00	2004-10-12	0
19820	2004-10-12 03:50:00	2004-10-12	80
19821	2004-10-12 03:51:00	2004-10-12	0
19822	2004-10-12 03:52:00	2004-10-12	0
19823	2004-10-12 03:53:00	2004-10-12	0
19824	2004-10-12 03:54:00	2004-10-12	0
19825	2004-10-12 03:55:00	2004-10-12	0
19826	2004-10-12 03:56:00	2004-10-12	0
19827	2004-10-12 03:57:00	2004-10-12	0
19828	2004-10-12 03:58:00	2004-10-12	0
19829	2004-10-12 03:59:00	2004-10-12	131
19830	2004-10-12 04:00:00	2004-10-12	0
19831	2004-10-12 04:01:00	2004-10-12	0
19832	2004-10-12 04:02:00	2004-10-12	0
19833	2004-10-12 04:03:00	2004-10-12	0
19834	2004-10-12 04:04:00	2004-10-12	0
19835	2004-10-12 04:05:00	2004-10-12	0
19836	2004-10-12 04:06:00	2004-10-12	0
19837	2004-10-12 04:07:00	2004-10-12	0
19838	2004-10-12 04:08:00	2004-10-12	0
19839	2004-10-12 04:09:00	2004-10-12	0
19840	2004-10-12 04:10:00	2004-10-12	0
19841	2004-10-12 04:11:00	2004-10-12	0
19842	2004-10-12 04:12:00	2004-10-12	0
19843	2004-10-12 04:13:00	2004-10-12	0
19844	2004-10-12 04:14:00	2004-10-12	0
19845	2004-10-12 04:15:00	2004-10-12	0
19846	2004-10-12 04:16:00	2004-10-12	0
19847	2004-10-12 04:17:00	2004-10-12	0
19848	2004-10-12 04:18:00	2004-10-12	0
19849	2004-10-12 04:19:00	2004-10-12	0
19850	2004-10-12 04:20:00	2004-10-12	42
19851	2004-10-12 04:21:00	2004-10-12	0
19852	2004-10-12 04:22:00	2004-10-12	0
19853	2004-10-12 04:23:00	2004-10-12	0
19854	2004-10-12 04:24:00	2004-10-12	0
19855	2004-10-12 04:25:00	2004-10-12	0
19856	2004-10-12 04:26:00	2004-10-12	0
19857	2004-10-12 04:27:00	2004-10-12	0
19858	2004-10-12 04:28:00	2004-10-12	0
19859	2004-10-12 04:29:00	2004-10-12	0
19860	2004-10-12 04:30:00	2004-10-12	0
19861	2004-10-12 04:31:00	2004-10-12	0
19862	2004-10-12 04:32:00	2004-10-12	0
19863	2004-10-12 04:33:00	2004-10-12	0
19864	2004-10-12 04:34:00	2004-10-12	0
19865	2004-10-12 04:35:00	2004-10-12	0
19866	2004-10-12 04:36:00	2004-10-12	0
19867	2004-10-12 04:37:00	2004-10-12	0
19868	2004-10-12 04:38:00	2004-10-12	60
19869	2004-10-12 04:39:00	2004-10-12	0
19870	2004-10-12 04:40:00	2004-10-12	0
19871	2004-10-12 04:41:00	2004-10-12	0
19872	2004-10-12 04:42:00	2004-10-12	0
19873	2004-10-12 04:43:00	2004-10-12	0
19874	2004-10-12 04:44:00	2004-10-12	0
19875	2004-10-12 04:45:00	2004-10-12	0
19876	2004-10-12 04:46:00	2004-10-12	0
19877	2004-10-12 04:47:00	2004-10-12	0
19878	2004-10-12 04:48:00	2004-10-12	0
19879	2004-10-12 04:49:00	2004-10-12	0
19880	2004-10-12 04:50:00	2004-10-12	0
19881	2004-10-12 04:51:00	2004-10-12	0
19882	2004-10-12 04:52:00	2004-10-12	0
19883	2004-10-12 04:53:00	2004-10-12	0
19884	2004-10-12 04:54:00	2004-10-12	0
19885	2004-10-12 04:55:00	2004-10-12	0
19886	2004-10-12 04:56:00	2004-10-12	0
19887	2004-10-12 04:57:00	2004-10-12	0
19888	2004-10-12 04:58:00	2004-10-12	0
19889	2004-10-12 04:59:00	2004-10-12	0
19890	2004-10-12 05:00:00	2004-10-12	0
19891	2004-10-12 05:01:00	2004-10-12	0
19892	2004-10-12 05:02:00	2004-10-12	0
19893	2004-10-12 05:03:00	2004-10-12	0
19894	2004-10-12 05:04:00	2004-10-12	0
19895	2004-10-12 05:05:00	2004-10-12	0
19896	2004-10-12 05:06:00	2004-10-12	0
19897	2004-10-12 05:07:00	2004-10-12	0
19898	2004-10-12 05:08:00	2004-10-12	0
19899	2004-10-12 05:09:00	2004-10-12	0
19900	2004-10-12 05:10:00	2004-10-12	0
19901	2004-10-12 05:11:00	2004-10-12	0
19902	2004-10-12 05:12:00	2004-10-12	0
19903	2004-10-12 05:13:00	2004-10-12	0
19904	2004-10-12 05:14:00	2004-10-12	0
19905	2004-10-12 05:15:00	2004-10-12	0
19906	2004-10-12 05:16:00	2004-10-12	0
19907	2004-10-12 05:17:00	2004-10-12	0
19908	2004-10-12 05:18:00	2004-10-12	0
19909	2004-10-12 05:19:00	2004-10-12	0
19910	2004-10-12 05:20:00	2004-10-12	0
19911	2004-10-12 05:21:00	2004-10-12	38
19912	2004-10-12 05:22:00	2004-10-12	0
19913	2004-10-12 05:23:00	2004-10-12	0
19914	2004-10-12 05:24:00	2004-10-12	0
19915	2004-10-12 05:25:00	2004-10-12	0
19916	2004-10-12 05:26:00	2004-10-12	0
19917	2004-10-12 05:27:00	2004-10-12	0
19918	2004-10-12 05:28:00	2004-10-12	0
19919	2004-10-12 05:29:00	2004-10-12	0
19920	2004-10-12 05:30:00	2004-10-12	66
19921	2004-10-12 05:31:00	2004-10-12	0
19922	2004-10-12 05:32:00	2004-10-12	0
19923	2004-10-12 05:33:00	2004-10-12	0
19924	2004-10-12 05:34:00	2004-10-12	0
19925	2004-10-12 05:35:00	2004-10-12	0
19926	2004-10-12 05:36:00	2004-10-12	93
19927	2004-10-12 05:37:00	2004-10-12	0
19928	2004-10-12 05:38:00	2004-10-12	0
19929	2004-10-12 05:39:00	2004-10-12	0
19930	2004-10-12 05:40:00	2004-10-12	0
19931	2004-10-12 05:41:00	2004-10-12	0
19932	2004-10-12 05:42:00	2004-10-12	0
19933	2004-10-12 05:43:00	2004-10-12	0
19934	2004-10-12 05:44:00	2004-10-12	0
19935	2004-10-12 05:45:00	2004-10-12	0
19936	2004-10-12 05:46:00	2004-10-12	0
19937	2004-10-12 05:47:00	2004-10-12	0
19938	2004-10-12 05:48:00	2004-10-12	0
19939	2004-10-12 05:49:00	2004-10-12	0
19940	2004-10-12 05:50:00	2004-10-12	0
19941	2004-10-12 05:51:00	2004-10-12	0
19942	2004-10-12 05:52:00	2004-10-12	0
19943	2004-10-12 05:53:00	2004-10-12	0
19944	2004-10-12 05:54:00	2004-10-12	0
19945	2004-10-12 05:55:00	2004-10-12	0
19946	2004-10-12 05:56:00	2004-10-12	0
19947	2004-10-12 05:57:00	2004-10-12	0
19948	2004-10-12 05:58:00	2004-10-12	57
19949	2004-10-12 05:59:00	2004-10-12	0
19950	2004-10-12 06:00:00	2004-10-12	0
19951	2004-10-12 06:01:00	2004-10-12	0
19952	2004-10-12 06:02:00	2004-10-12	0
19953	2004-10-12 06:03:00	2004-10-12	0
19954	2004-10-12 06:04:00	2004-10-12	0
19955	2004-10-12 06:05:00	2004-10-12	0
19956	2004-10-12 06:06:00	2004-10-12	0
19957	2004-10-12 06:07:00	2004-10-12	0
19958	2004-10-12 06:08:00	2004-10-12	0
19959	2004-10-12 06:09:00	2004-10-12	0
19960	2004-10-12 06:10:00	2004-10-12	0
19961	2004-10-12 06:11:00	2004-10-12	0
19962	2004-10-12 06:12:00	2004-10-12	0
19963	2004-10-12 06:13:00	2004-10-12	0
19964	2004-10-12 06:14:00	2004-10-12	0
19965	2004-10-12 06:15:00	2004-10-12	0
19966	2004-10-12 06:16:00	2004-10-12	0
19967	2004-10-12 06:17:00	2004-10-12	0
19968	2004-10-12 06:18:00	2004-10-12	0
19969	2004-10-12 06:19:00	2004-10-12	0
19970	2004-10-12 06:20:00	2004-10-12	0
19971	2004-10-12 06:21:00	2004-10-12	0
19972	2004-10-12 06:22:00	2004-10-12	0
19973	2004-10-12 06:23:00	2004-10-12	0
19974	2004-10-12 06:24:00	2004-10-12	0
19975	2004-10-12 06:25:00	2004-10-12	0
19976	2004-10-12 06:26:00	2004-10-12	0
19977	2004-10-12 06:27:00	2004-10-12	0
19978	2004-10-12 06:28:00	2004-10-12	0
19979	2004-10-12 06:29:00	2004-10-12	0
19980	2004-10-12 06:30:00	2004-10-12	0
19981	2004-10-12 06:31:00	2004-10-12	0
19982	2004-10-12 06:32:00	2004-10-12	0
19983	2004-10-12 06:33:00	2004-10-12	0
19984	2004-10-12 06:34:00	2004-10-12	0
19985	2004-10-12 06:35:00	2004-10-12	0
19986	2004-10-12 06:36:00	2004-10-12	0
19987	2004-10-12 06:37:00	2004-10-12	0
19988	2004-10-12 06:38:00	2004-10-12	0
19989	2004-10-12 06:39:00	2004-10-12	0
19990	2004-10-12 06:40:00	2004-10-12	0
19991	2004-10-12 06:41:00	2004-10-12	0
19992	2004-10-12 06:42:00	2004-10-12	0
19993	2004-10-12 06:43:00	2004-10-12	0
19994	2004-10-12 06:44:00	2004-10-12	0
19995	2004-10-12 06:45:00	2004-10-12	0
19996	2004-10-12 06:46:00	2004-10-12	0
19997	2004-10-12 06:47:00	2004-10-12	0
19998	2004-10-12 06:48:00	2004-10-12	0
19999	2004-10-12 06:49:00	2004-10-12	0
20000	2004-10-12 06:50:00	2004-10-12	0
20001	2004-10-12 06:51:00	2004-10-12	0
20002	2004-10-12 06:52:00	2004-10-12	0
20003	2004-10-12 06:53:00	2004-10-12	0
20004	2004-10-12 06:54:00	2004-10-12	0
20005	2004-10-12 06:55:00	2004-10-12	0
20006	2004-10-12 06:56:00	2004-10-12	0
20007	2004-10-12 06:57:00	2004-10-12	76
20008	2004-10-12 06:58:00	2004-10-12	0
20009	2004-10-12 06:59:00	2004-10-12	0
20010	2004-10-12 07:00:00	2004-10-12	0
20011	2004-10-12 07:01:00	2004-10-12	0
20012	2004-10-12 07:02:00	2004-10-12	0
20013	2004-10-12 07:03:00	2004-10-12	0
20014	2004-10-12 07:04:00	2004-10-12	0
20015	2004-10-12 07:05:00	2004-10-12	0
20016	2004-10-12 07:06:00	2004-10-12	0
20017	2004-10-12 07:07:00	2004-10-12	0
20018	2004-10-12 07:08:00	2004-10-12	0
20019	2004-10-12 07:09:00	2004-10-12	0
20020	2004-10-12 07:10:00	2004-10-12	0
20021	2004-10-12 07:11:00	2004-10-12	0
20022	2004-10-12 07:12:00	2004-10-12	0
20023	2004-10-12 07:13:00	2004-10-12	0
20024	2004-10-12 07:14:00	2004-10-12	0
20025	2004-10-12 07:15:00	2004-10-12	0
20026	2004-10-12 07:16:00	2004-10-12	0
20027	2004-10-12 07:17:00	2004-10-12	0
20028	2004-10-12 07:18:00	2004-10-12	37
20029	2004-10-12 07:19:00	2004-10-12	0
20030	2004-10-12 07:20:00	2004-10-12	0
20031	2004-10-12 07:21:00	2004-10-12	0
20032	2004-10-12 07:22:00	2004-10-12	0
20033	2004-10-12 07:23:00	2004-10-12	0
20034	2004-10-12 07:24:00	2004-10-12	8
20035	2004-10-12 07:25:00	2004-10-12	0
20036	2004-10-12 07:26:00	2004-10-12	0
20037	2004-10-12 07:27:00	2004-10-12	0
20038	2004-10-12 07:28:00	2004-10-12	0
20039	2004-10-12 07:29:00	2004-10-12	0
20040	2004-10-12 07:30:00	2004-10-12	0
20041	2004-10-12 07:31:00	2004-10-12	0
20042	2004-10-12 07:32:00	2004-10-12	0
20043	2004-10-12 07:33:00	2004-10-12	86
20044	2004-10-12 07:34:00	2004-10-12	0
20045	2004-10-12 07:35:00	2004-10-12	0
20046	2004-10-12 07:36:00	2004-10-12	0
20047	2004-10-12 07:37:00	2004-10-12	0
20048	2004-10-12 07:38:00	2004-10-12	0
20049	2004-10-12 07:39:00	2004-10-12	0
20050	2004-10-12 07:40:00	2004-10-12	0
20051	2004-10-12 07:41:00	2004-10-12	0
20052	2004-10-12 07:42:00	2004-10-12	0
20053	2004-10-12 07:43:00	2004-10-12	37
20054	2004-10-12 07:44:00	2004-10-12	0
20055	2004-10-12 07:45:00	2004-10-12	0
20056	2004-10-12 07:46:00	2004-10-12	0
20057	2004-10-12 07:47:00	2004-10-12	0
20058	2004-10-12 07:48:00	2004-10-12	0
20059	2004-10-12 07:49:00	2004-10-12	0
20060	2004-10-12 07:50:00	2004-10-12	0
20061	2004-10-12 07:51:00	2004-10-12	0
20062	2004-10-12 07:52:00	2004-10-12	0
20063	2004-10-12 07:53:00	2004-10-12	0
20064	2004-10-12 07:54:00	2004-10-12	0
20065	2004-10-12 07:55:00	2004-10-12	0
20066	2004-10-12 07:56:00	2004-10-12	0
20067	2004-10-12 07:57:00	2004-10-12	0
20068	2004-10-12 07:58:00	2004-10-12	0
20069	2004-10-12 07:59:00	2004-10-12	0
20070	2004-10-12 08:00:00	2004-10-12	0
20071	2004-10-12 08:01:00	2004-10-12	0
20072	2004-10-12 08:02:00	2004-10-12	0
20073	2004-10-12 08:03:00	2004-10-12	0
20074	2004-10-12 08:04:00	2004-10-12	0
20075	2004-10-12 08:05:00	2004-10-12	0
20076	2004-10-12 08:06:00	2004-10-12	0
20077	2004-10-12 08:07:00	2004-10-12	0
20078	2004-10-12 08:08:00	2004-10-12	0
20079	2004-10-12 08:09:00	2004-10-12	0
20080	2004-10-12 08:10:00	2004-10-12	0
20081	2004-10-12 08:11:00	2004-10-12	0
20082	2004-10-12 08:12:00	2004-10-12	0
20083	2004-10-12 08:13:00	2004-10-12	0
20084	2004-10-12 08:14:00	2004-10-12	0
20085	2004-10-12 08:15:00	2004-10-12	0
20086	2004-10-12 08:16:00	2004-10-12	0
20087	2004-10-12 08:17:00	2004-10-12	0
20088	2004-10-12 08:18:00	2004-10-12	0
20089	2004-10-12 08:19:00	2004-10-12	0
20090	2004-10-12 08:20:00	2004-10-12	0
20091	2004-10-12 08:21:00	2004-10-12	0
20092	2004-10-12 08:22:00	2004-10-12	0
20093	2004-10-12 08:23:00	2004-10-12	0
20094	2004-10-12 08:24:00	2004-10-12	0
20095	2004-10-12 08:25:00	2004-10-12	0
20096	2004-10-12 08:26:00	2004-10-12	0
20097	2004-10-12 08:27:00	2004-10-12	0
20098	2004-10-12 08:28:00	2004-10-12	0
20099	2004-10-12 08:29:00	2004-10-12	0
20100	2004-10-12 08:30:00	2004-10-12	0
20101	2004-10-12 08:31:00	2004-10-12	0
20102	2004-10-12 08:32:00	2004-10-12	0
20103	2004-10-12 08:33:00	2004-10-12	0
20104	2004-10-12 08:34:00	2004-10-12	0
20105	2004-10-12 08:35:00	2004-10-12	0
20106	2004-10-12 08:36:00	2004-10-12	0
20107	2004-10-12 08:37:00	2004-10-12	0
20108	2004-10-12 08:38:00	2004-10-12	0
20109	2004-10-12 08:39:00	2004-10-12	60
20110	2004-10-12 08:40:00	2004-10-12	5
20111	2004-10-12 08:41:00	2004-10-12	0
20112	2004-10-12 08:42:00	2004-10-12	0
20113	2004-10-12 08:43:00	2004-10-12	0
20114	2004-10-12 08:44:00	2004-10-12	0
20115	2004-10-12 08:45:00	2004-10-12	0
20116	2004-10-12 08:46:00	2004-10-12	0
20117	2004-10-12 08:47:00	2004-10-12	0
20118	2004-10-12 08:48:00	2004-10-12	0
20119	2004-10-12 08:49:00	2004-10-12	0
20120	2004-10-12 08:50:00	2004-10-12	60
20121	2004-10-12 08:51:00	2004-10-12	0
20122	2004-10-12 08:52:00	2004-10-12	0
20123	2004-10-12 08:53:00	2004-10-12	0
20124	2004-10-12 08:54:00	2004-10-12	0
20125	2004-10-12 08:55:00	2004-10-12	0
20126	2004-10-12 08:56:00	2004-10-12	0
20127	2004-10-12 08:57:00	2004-10-12	0
20128	2004-10-12 08:58:00	2004-10-12	0
20129	2004-10-12 08:59:00	2004-10-12	0
20130	2004-10-12 09:00:00	2004-10-12	0
20131	2004-10-12 09:01:00	2004-10-12	25
20132	2004-10-12 09:02:00	2004-10-12	0
20133	2004-10-12 09:03:00	2004-10-12	0
20134	2004-10-12 09:04:00	2004-10-12	0
20135	2004-10-12 09:05:00	2004-10-12	0
20136	2004-10-12 09:06:00	2004-10-12	0
20137	2004-10-12 09:07:00	2004-10-12	0
20138	2004-10-12 09:08:00	2004-10-12	0
20139	2004-10-12 09:09:00	2004-10-12	0
20140	2004-10-12 09:10:00	2004-10-12	0
20141	2004-10-12 09:11:00	2004-10-12	0
20142	2004-10-12 09:12:00	2004-10-12	0
20143	2004-10-12 09:13:00	2004-10-12	0
20144	2004-10-12 09:14:00	2004-10-12	0
20145	2004-10-12 09:15:00	2004-10-12	0
20146	2004-10-12 09:16:00	2004-10-12	0
20147	2004-10-12 09:17:00	2004-10-12	0
20148	2004-10-12 09:18:00	2004-10-12	0
